,notebook,link,cell_id,lineno,end_lineno,col_offset,end_col_offset,type,type_details,effect_type,code
395,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,9,25,25,24,48,Call1,quantile,revealing,tuition_list.quantile(1)
396,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,9,29,29,0,13,Expr1,,sampling,quartile_bins
397,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,2,2,0,100,Assign2,,enforcing,"region_stats[""tuition_cost_tier""] = pd.cut(region_stats[""tuition_in_state""], bins, labels=bin_names)"
398,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,5,5,0,39,Assign1,,reduction,cost = region_stats['tuition_in_state']
399,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,6,6,0,42,Assign1,,reduction,earnings6 = region_stats['earnings6years']
400,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,7,7,0,44,Assign1,,reduction,earnings10 = region_stats['earnings10years']
401,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,10,10,0,52,Assign2,,enforcing,region_stats['earnings_cost_ratio'] = earnings6/cost
402,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,11,11,0,61,Assign2,,enforcing,region_stats['earnings_growth_y6_y10'] = earnings10/earnings6
403,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,10,12,12,0,121,Assign2,,enforcing,region_stats['weighted_growth_to_tuition'] = region_stats['earnings_cost_ratio'] * region_stats['earnings_growth_y6_y10']
404,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,11,2,2,13,74,Call1,drop,enforcing,"region_stats.drop(columns=['school_id', 'tuition_out_state'])"
405,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,2,2,0,71,Assign1,,reduction,"df0_10k = clean_info.loc[clean_info[""tuition_cost_tier""] == 'less_10k']"
406,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,2,2,10,71,Subscript1,,reduction,"clean_info.loc[clean_info[""tuition_cost_tier""] == 'less_10k']"
407,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,3,3,0,44,Assign1,,reduction,df0_10k_edit0 = df0_10k[df0_10k.region != 0]
408,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,3,3,16,44,Subscript1,,reduction,df0_10k[df0_10k.region != 0]
409,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,4,4,0,56,Assign1,,reduction,df0_10k_edit9 = df0_10k_edit0[df0_10k_edit0.region != 9]
410,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,4,4,16,56,Subscript1,,reduction,df0_10k_edit0[df0_10k_edit0.region != 9]
411,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,6,6,0,71,Assign1,,reduction,"df10_18k = clean_info.loc[clean_info[""tuition_cost_tier""] == '10k_18k']"
412,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,6,6,11,71,Subscript1,,reduction,"clean_info.loc[clean_info[""tuition_cost_tier""] == '10k_18k']"
413,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,7,7,0,46,Assign1,,reduction,df10_18k_edit = df10_18k[df10_18k.region != 9]
414,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,7,7,16,46,Subscript1,,reduction,df10_18k[df10_18k.region != 9]
415,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,9,9,0,70,Assign1,,reduction,"df18_32 = clean_info.loc[clean_info[""tuition_cost_tier""] == '18k_32k']"
416,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,9,9,10,70,Subscript1,,reduction,"clean_info.loc[clean_info[""tuition_cost_tier""] == '18k_32k']"
417,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,11,11,0,71,Assign1,,reduction,"df32 = clean_info.loc[clean_info[""tuition_cost_tier""] == 'greater_32k']"
418,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,12,11,11,7,71,Subscript1,,reduction,"clean_info.loc[clean_info[""tuition_cost_tier""] == 'greater_32k']"
419,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,13,2,2,18,58,Call1,mean,revealing,df0_10k_edit9.groupby(['region']).mean()
420,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,13,4,4,19,59,Call1,mean,revealing,df10_18k_edit.groupby(['region']).mean()
421,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,13,6,6,18,52,Call1,mean,revealing,df18_32.groupby(['region']).mean()
422,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,13,8,8,15,46,Call1,mean,revealing,df32.groupby(['region']).mean()
423,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,16,2,3,11,109,Call1,drop,enforcing,"df0_10k_grouped.drop(['tuition_in_state','earnings6years',                                 'earnings10years','earnings_cost_ratio','earnings_growth_y6_y10'], axis = 1)"
424,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,16,5,5,0,72,Call1,rename,enforcing,table10k.rename(columns={'weighted_growth_to_tuition':'Worth-It Ratio'})
425,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,18,6,6,0,48,Assign1,,reduction,"y_axis1 = df0_10k_grouped[""earnings_cost_ratio""]"
426,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,18,7,7,0,49,Assign1,,reduction,"y_axis2 = df10_18k_grouped[""earnings_cost_ratio""]"
427,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,18,8,8,0,48,Assign1,,reduction,"y_axis3 = df18_32_grouped[""earnings_cost_ratio""]"
428,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,18,9,9,0,45,Assign1,,reduction,"y_axis4 = df32_grouped[""earnings_cost_ratio""]"
429,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,19,2,2,0,17,Expr1,,sampling,earningsgrowth10k
430,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,19,3,3,0,7,Expr1,,sampling,y_axis1
431,Python Analytics - Best Region for Undergrad Degrees.ipynb,https://github.com/kent-huynh/ucb_project_1/blob/master/Python%20Analytics%20-%20Best%20Region%20for%20Undergrad%20Degrees.ipynbhmwk01.ipynb,20,2,2,0,18,Expr1,,sampling,weighted_growth10k
432,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",3,1,1,0,32,Call1,head,uncategorized,"data[data.symbol == ""FB""].head()"
433,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",3,1,1,0,25,Subscript1,,reduction,"data[data.symbol == ""FB""]"
434,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",4,1,1,0,20,Call1,unique,revealing,data.symbol.unique()
435,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",5,1,1,4,24,Call1,unique,revealing,data.symbol.unique()
436,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",9,5,5,0,34,Assign1,,reduction,"aapl = data[data.symbol == ""AAPL""]"
437,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",9,5,5,7,34,Subscript1,,reduction,"data[data.symbol == ""AAPL""]"
438,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",12,3,3,0,28,Assign1,,reduction,"aapl_close = aapl[[""close""]]"
439,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",12,4,4,0,22,Assign1,,reduction,"dates = aapl[[""date""]]"
440,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",12,7,7,14,72,Call1,apply,enforcing,aapl_close.apply(lambda x: np.log(x) - np.log(x.shift(1)))
441,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",16,1,1,0,36,Assign1,,reduction,"googl = data[data.symbol == ""GOOGL""]"
442,NYSE-Data Analysis.ipynb,"https://github.com/srjit/data-visualizations/blob/master/nyse/src/NYSE-Data%20Analysis.ipynb
",16,1,1,8,36,Subscript1,,reduction,"data[data.symbol == ""GOOGL""]"
443,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",7,1,1,9,89,Call1,concat,enforcing,"pd.concat([old_df, f18_df], verify_integrity=True, ignore_index=True, sort=True)"
444,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",7,2,2,0,13,Call1,head,uncategorized,all_df.head()
445,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",9,1,1,0,60,Assign2,,enforcing,all_df['Created At DOW'] = all_df['Created At'].dt.dayofweek
446,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",10,5,5,14,92,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Created At DOW'].value_counts(normalize=True)"
447,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",10,6,6,14,92,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Created At DOW'].value_counts(normalize=True)"
448,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",12,23,23,22,78,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Column'].value_counts()"
449,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",12,24,24,22,78,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Column'].value_counts()"
450,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",14,1,1,0,68,Assign2,,enforcing,all_df['Duration'] = (all_df['Completed At'] - all_df['Created At'])
451,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,5,5,14,163,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)[(get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]') < 30)]['Duration'].value_counts(normalize=True)"
452,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,5,5,14,122,Subscript1,,reduction,"get_semester_asana(all_df, sem)[(get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]') < 30)]"
453,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,5,5,47,115,Call1,astype,enforcing,"get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]')"
454,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,6,6,14,122,Subscript1,,reduction,"get_semester_asana(all_df, sem)[(get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]') < 30)]"
455,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,6,6,14,163,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)[(get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]') < 30)]['Duration'].value_counts(normalize=True)"
456,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",15,6,6,47,115,Call1,astype,enforcing,"get_semester_asana(all_df, sem)['Duration'].astype('timedelta64[D]')"
457,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,2,2,26,81,Subscript1,,reduction,all_df[all_df['Duration'].astype('timedelta64[D]') < 3]
458,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,2,2,26,98,Call1,dropna,enforcing,all_df[all_df['Duration'].astype('timedelta64[D]') < 3]['Name'].dropna()
459,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,2,2,33,76,Call1,astype,enforcing,all_df['Duration'].astype('timedelta64[D]')
460,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,3,3,26,82,Subscript1,,reduction,all_df[all_df['Duration'].astype('timedelta64[D]') >= 3]
461,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,3,3,26,99,Call1,dropna,enforcing,all_df[all_df['Duration'].astype('timedelta64[D]') >= 3]['Name'].dropna()
462,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",16,3,3,33,76,Call1,astype,enforcing,all_df['Duration'].astype('timedelta64[D]')
463,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",18,5,5,14,66,Call1,dropna,enforcing,"get_semester_asana(all_df, sem)['Due Date'].dropna()"
464,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",18,5,5,14,81,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Due Date'].dropna().value_counts()"
465,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",18,6,6,14,66,Call1,dropna,enforcing,"get_semester_asana(all_df, sem)['Due Date'].dropna()"
466,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",18,6,6,14,81,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Due Date'].dropna().value_counts()"
467,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",20,1,1,0,63,Assign2,,enforcing,all_df['Overdue'] = all_df['Completed At'] - all_df['Due Date']
468,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",21,5,5,14,85,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Overdue'].value_counts(normalize=True)"
469,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",21,6,6,14,85,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Overdue'].value_counts(normalize=True)"
470,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",22,5,5,14,85,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Overdue'].value_counts(normalize=True)"
471,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",22,6,6,14,85,Call1,value_counts,revealing,"get_semester_asana(all_df, sem)['Overdue'].value_counts(normalize=True)"
472,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,2,2,28,82,Subscript1,,reduction,all_df[all_df['Overdue'].astype('timedelta64[D]') < 0]
473,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,2,2,28,99,Call1,dropna,enforcing,all_df[all_df['Overdue'].astype('timedelta64[D]') < 0]['Name'].dropna()
474,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,2,2,35,77,Call1,astype,enforcing,all_df['Overdue'].astype('timedelta64[D]')
475,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,3,3,29,101,Call1,dropna,enforcing,all_df[all_df['Overdue'].astype('timedelta64[D]') == 0]['Name'].dropna()
476,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,3,3,29,84,Subscript1,,reduction,all_df[all_df['Overdue'].astype('timedelta64[D]') == 0]
477,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,3,3,36,78,Call1,astype,enforcing,all_df['Overdue'].astype('timedelta64[D]')
478,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,4,4,29,83,Subscript1,,reduction,all_df[all_df['Overdue'].astype('timedelta64[D]') > 0]
479,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,4,4,29,100,Call1,dropna,enforcing,all_df[all_df['Overdue'].astype('timedelta64[D]') > 0]['Name'].dropna()
480,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",23,4,4,36,78,Call1,astype,enforcing,all_df['Overdue'].astype('timedelta64[D]')
481,college-summary.ipynb,"https://github.com/seangtkelley/personal-health-tracking/blob/master/college-summary.ipynb
",26,7,7,0,58,Assign2,,enforcing,exam_counts['date']  = pd.to_datetime(exam_counts['date'])
482,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",2,2,2,0,14,Expr1,,sampling,df_county_data
483,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",3,2,2,0,29,Assign1,,reduction,state=df_county_data['State']
484,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",3,3,3,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
485,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",3,4,4,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
486,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",5,1,1,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
487,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",5,2,2,0,41,Assign1,,reduction,"pov_rate = df_county_data[""Poverty Rate""]"
488,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",6,1,1,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
489,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",6,2,2,0,41,Assign1,,reduction,"pov_rate = df_county_data[""Poverty Rate""]"
490,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",7,7,7,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
491,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",7,8,8,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
492,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",7,9,9,0,41,Assign1,,reduction,"pov_rate = df_county_data[""Poverty Rate""]"
493,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",8,2,2,0,34,Assign1,,reduction,"x = df_county_data[""Poverty Rate""]"
494,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",8,3,3,0,37,Assign1,,reduction,"y = df_county_data[""Graduation Rate""]"
495,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",10,1,1,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
496,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",10,2,2,0,45,Assign1,,reduction,"house_size = df_county_data[""Household Size""]"
497,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",11,1,1,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
498,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",11,2,2,0,45,Assign1,,reduction,"house_size = df_county_data[""Household Size""]"
499,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",12,7,7,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
500,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",12,8,8,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
501,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",12,9,9,0,43,Assign1,,reduction,"pov_rate = df_county_data[""Household Size""]"
502,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",13,2,2,0,36,Assign1,,reduction,"x = df_county_data[""Household Size""]"
503,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",13,3,3,0,37,Assign1,,reduction,"y = df_county_data[""Graduation Rate""]"
504,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",15,1,1,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
505,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",15,2,2,0,48,Assign1,,reduction,"house_size = df_county_data[""Unemployment Rate""]"
506,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",16,1,1,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
507,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",16,2,2,0,48,Assign1,,reduction,"house_size = df_county_data[""Unemployment Rate""]"
508,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",17,7,7,0,45,Assign1,,reduction,"grad_rate = df_county_data[""Graduation Rate""]"
509,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",17,8,8,0,38,Assign1,,reduction,"county = df_county_data[""County Name""]"
510,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",17,9,9,0,46,Assign1,,reduction,"pov_rate = df_county_data[""Unemployment Rate""]"
511,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",18,2,2,0,39,Assign1,,reduction,"x = df_county_data[""Unemployment Rate""]"
512,Models.ipynb,"https://github.com/Areej32/project-1/blob/master/Clean%20Data/Models.ipynb
",18,3,3,0,37,Assign1,,reduction,"y = df_county_data[""Graduation Rate""]"
